Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
15300	-182.2381	-244.3979	62.15976	0.00265007	0.0012726	0.00444001	0.00289868	0.0156029	0.0251873	0.0012375	0.0339974	0.000187785	0.0040781	0.0102206	0.00391699	0.014463	0.0277359	0.0329404	0.00684152	0.00464281	0.0285373	0.0160506	0.00594856	0.0141847	0.00288833	0.0180501	0.00866105	0.0200867	0.0156737	0.000728702	0.0017604	0.00405673	0.00947197	0.00138988	0.00655323	9.14194e-05	0.00652121	0.000558786	0.00211248	0.00351526	0.00145801	0.0188139	0.00733833	0.000491768	0.00119595	0.023119	0.00278039	0.0135668	0.000369629	0.00670861	0.9366	0.8807598	0.00701645	0.089032	0.470195	2.12678	11.2319	142.522	3.586058	0.00609217	0.00292554	0.010207	0.00666369	0.0358689	0.0579022	0.00284486	0.0781554	0.000431693	0.009375	0.0234958	0.00900463	0.0332485	0.0637612	0.0757256	0.0157278	0.0106732	0.0656035	0.0368981	0.0136749	0.0326087	0.00663988	0.0414948	0.0199106	0.0461765	0.0360318	0.00167519	0.00404693	0.00932589	0.0217748	0.00319514	0.015065	0.000210161	0.0149914	0.00128458	0.00485631	0.00808112	0.00335176	0.0432507	0.0168698	0.00113051	0.00274933	0.0531475	0.00639174	0.0311883	0.000849728	0.0154222	1.012843	0.5317	0.4683	0.434997
15336	-186.6065	-246.3137	59.70719	0.0529838	0.0301155	0.0338265	0.0367448	0.097416	0.199758	0.00121395	0.0752289	0.0627148	0.0200468	0.0954777	0.0596699	0.139415	0.0382245	0.00786429	0.110288	0.0510198	0.0309291	0.0646739	0.0497422	0.154306	0.0528447	0.136448	0.259056	0.0709447	0.051905	0.0116443	0.0114367	0.0254941	0.0163235	0.00933922	0.0210356	0.000614863	0.0886086	0.0239951	0.0174681	0.00392016	0.0510496	0.103146	0.0524625	0.0475699	0.00349517	0.155492	0.0511862	0.0116416	0.275669	0.0411307	0.9252073	0.860824	0.0193527	0.146029	0.548682	1.82255	6.84796	51.6725	2.852453	0.0176285	0.0100199	0.0112546	0.0122255	0.0324117	0.0664624	0.000403898	0.0250298	0.0208661	0.00666986	0.0317668	0.019853	0.0463852	0.0127178	0.00261656	0.0366943	0.016975	0.0102906	0.021518	0.0165499	0.0513397	0.0175822	0.0453982	0.0861916	0.0236043	0.0172695	0.00387424	0.00380516	0.00848224	0.00543105	0.00310729	0.00699884	0.000204574	0.0294814	0.00798352	0.00581189	0.00130429	0.016985	0.0343181	0.017455	0.0158272	0.0011629	0.0517345	0.0170304	0.00387334	0.0917191	0.0136848	1.015186	0.537396	0.462604	3.00558
15372	-176.6037	-237.2777	60.67397	0.00059106	0.00724027	0.00843592	0.0204966	0.0359516	0.00786694	0.000105893	0.0277201	0.0144474	0.00134424	0.0241661	0.0054018	0.0183839	0.00211113	0.000910596	0.00659765	0.0944478	0.0233832	0.0259061	0.00948748	0.00407082	0.0341835	0.0751209	0.074993	0.0136778	0.0110352	0.0235001	0.0119214	0.0171897	0.00538632	0.0094586	0.0420236	0.00216632	0.0048203	0.00293675	0.00676837	0.0449736	0.0186864	0.0146786	0.00272837	0.00308746	0.0148662	0.0375917	0.00408805	0.000604421	0.00644192	0.0213752	1.182317	1.445937	0.00225614	0.0511953	0.395643	2.52753	19.533	443.235	4.406453	0.000700831	0.00858492	0.0100026	0.0243032	0.0426285	0.00932798	0.000125559	0.0328682	0.0171305	0.00159389	0.0286542	0.00640502	0.0217981	0.00250321	0.00107971	0.00782296	0.111989	0.0277259	0.0307174	0.0112495	0.00482685	0.0405321	0.0890722	0.0889205	0.016218	0.0130847	0.0278645	0.0141354	0.0203822	0.00638666	0.0112152	0.0498282	0.00256865	0.00571552	0.00348216	0.00802539	0.0533261	0.0221568	0.0174047	0.00323507	0.00366086	0.0176271	0.0445732	0.00484728	0.000716673	0.0076383	0.025345	0.9648193	0.408841	0.591159	0.8433703
15408	-177.6238	-238.5192	60.89536	0.0620465	0.00319813	0.0115519	0.0147989	0.0641228	0.0319543	5.69715e-05	0.030102	0.00742308	0.0308266	0.0279822	0.0167486	0.0696688	0.00593355	0.00116548	0.0194447	0.0224654	0.0296184	0.0452728	0.00952664	0.0227156	0.0190196	0.0294649	0.0140276	0.0341614	0.0126592	0.00227232	0.0135745	0.00779702	0.0110774	0.0564814	0.00234709	0.0416979	0.0224764	0.0150562	0.00635026	0.0350346	0.020934	0.00676198	0.0266035	0.0131712	0.00282162	0.00302043	0.00677753	0.0170944	0.0125556	0.00371298	1.334841	2.006798	0.00594012	0.082087	0.458431	2.18136	12.1822	168.347	3.70647	0.0643921	0.00331902	0.0119885	0.0153584	0.0665468	0.0331623	5.91251e-05	0.03124	0.00770369	0.0319919	0.02904	0.0173818	0.0723024	0.00615786	0.00120954	0.0201798	0.0233146	0.030738	0.0469843	0.00988678	0.0235743	0.0197386	0.0305787	0.0145579	0.0354528	0.0131378	0.00235822	0.0140876	0.00809176	0.0114962	0.0586165	0.00243581	0.0432742	0.023326	0.0156254	0.00659031	0.036359	0.0217254	0.0070176	0.0276092	0.0136691	0.00292828	0.00313461	0.00703374	0.0177406	0.0130302	0.00385334	0.9372351	0.33258	0.66742	0.9635745
15444	-164.4661	-228.1114	63.64527	0.0148416	0.00360174	0.0111791	0.0183906	0.0372147	0.00683268	0.00020331	0.0281494	0.00876597	0.0024303	0.00983894	0.00401971	0.0375546	0.0036699	0.00559522	0.00317761	0.00452567	0.0236377	0.00698149	0.0192705	0.0077894	0.0432359	0.0147066	0.00556615	0.00465997	0.0304036	0.00189219	0.0264964	0.00838623	0.015957	0.0438087	0.0258503	0.00843106	0.0219464	0.00441517	0.00783408	0.0118523	0.00328752	0.00243016	0.00864603	0.00893418	0.00468854	4.01675e-05	0.000436761	0.00681177	0.00221484	0.0307669	0.7115824	0.5522917	0.0308048	0.183187	0.588894	1.6981	5.4589	32.4625	2.516342	0.0246797	0.00598923	0.0185894	0.0305813	0.0618832	0.0113619	0.000338078	0.0468089	0.0145767	0.00404128	0.0163609	0.00668426	0.0624485	0.00610257	0.00930413	0.00528397	0.0075256	0.0393065	0.0116093	0.0320444	0.0129528	0.0718957	0.0244552	0.00925579	0.00774893	0.0505574	0.00314647	0.0440601	0.0139452	0.0265345	0.0728483	0.0429858	0.0140198	0.0364941	0.00734186	0.0130271	0.0197089	0.00546672	0.00404104	0.0143772	0.0148564	0.00779644	6.67933e-05	0.000726278	0.0113271	0.00368299	0.0511614	1.061215	0.644209	0.355791	0.6013692
15480	-175.3184	-237.4958	62.17742	0.00873354	0.0150346	0.00527928	0.0471769	0.02483	0.0421252	0.00118528	0.0177461	0.00469095	0.0106638	0.0676047	0.00950364	0.122751	0.0182714	0.0171201	0.00530399	0.0636003	0.161666	0.0116975	0.103234	0.0737322	0.0927972	0.00564712	0.0318187	0.0309968	0.00293473	0.0267319	0.0833952	0.0138648	0.0511125	0.146868	0.0239408	0.00606455	0.0373584	0.0538503	0.00152035	0.0600419	0.0590078	0.0211617	0.0148731	0.0575265	0.00452228	0.00934788	0.0642628	0.0306091	0.0229593	0.0258954	0.5361475	0.3662579	0.0158689	0.132557	0.53236	1.87843	7.54393	63.0162	2.995958	0.00482234	0.00830155	0.00291502	0.0260493	0.0137102	0.02326	0.000654466	0.00979873	0.00259017	0.00588817	0.0373288	0.00524756	0.0677784	0.0100888	0.00945308	0.00292867	0.0351178	0.0892658	0.0064589	0.057002	0.0407122	0.0512392	0.00311813	0.0175691	0.0171153	0.00162045	0.0147604	0.0460477	0.00765561	0.0282224	0.0810952	0.0132192	0.00334862	0.0206279	0.0297342	0.000839479	0.0331529	0.0325819	0.0116847	0.00821239	0.031764	0.00249704	0.00516155	0.0354836	0.0169012	0.0126773	0.0142985	1.102257	0.731926	0.268074	1.811059
15516	-178.8432	-239.2057	60.36251	0.0169379	0.0131211	0.00446381	0.033043	0.0241068	0.0902439	0.0233518	0.0476282	0.152281	0.000825813	0.00380378	0.00255686	0.0297425	0.01255	0.0100842	0.00115891	0.00356468	0.0327687	0.0338177	0.0572134	0.0671473	0.0445165	0.0110278	0.0134919	0.0494658	0.00416498	0.0136106	0.080172	0.0143088	0.00211913	0.0186356	0.0182454	0.0045885	0.0932332	0.026286	0.0216983	0.0218114	0.143191	0.0381594	0.0084255	0.00109273	0.0188421	0.0119069	0.0018872	0.00992884	0.0216924	0.0124227	0.882719	0.7900599	0.00136425	0.0400571	0.36649	2.72859	24.9644	733.006	4.770197	0.0124057	0.00961013	0.00326938	0.0242014	0.0176563	0.0660964	0.0171034	0.0348838	0.111534	0.000604842	0.00278597	0.00187269	0.021784	0.00919184	0.00738588	0.000848806	0.00261084	0.0240005	0.0247688	0.0419043	0.04918	0.0326048	0.00807698	0.00988175	0.0362298	0.00305052	0.00996867	0.0587196	0.01048	0.0015521	0.0136491	0.0133633	0.00336071	0.0682859	0.0192524	0.0158922	0.0159751	0.104876	0.0279487	0.00617101	0.000800338	0.0138003	0.00872082	0.00138222	0.00727208	0.015888	0.00909863	1.02402	0.558641	0.441359	1.365337
15552	-178.5762	-240.8328	62.25668	0.0209952	0.00791214	0.00575385	0.0102251	0.0106492	0.0162993	0.0012307	0.00938481	0.00494193	0.000499523	0.0218558	0.00772755	0.0159109	0.00372641	0.00748679	3.92522e-05	0.0126835	0.00417831	0.00273845	0.0127439	0.00664635	0.00815679	0.0002332	0.00883725	0.0154066	0.00356112	0.00936825	0.0129393	0.00114559	0.0115329	0.0172665	0.00672936	0.0277019	0.00580684	0.00118449	0.0181874	0.00732145	0.00175293	0.00231087	0.0219534	0.000332386	0.00627669	0.00668714	0.00189801	0.00543534	0.0096277	0.00121627	0.8751786	0.77806	0.00696298	0.0887004	0.469648	2.12926	11.2739	143.617	3.59159	0.0529516	0.019955	0.0145117	0.0257884	0.026858	0.0411082	0.00310392	0.0236692	0.0124639	0.00125984	0.0551219	0.0194895	0.0401285	0.00939829	0.0188823	9.89971e-05	0.0319889	0.010538	0.00690659	0.0321411	0.0167626	0.020572	0.000588147	0.0222882	0.0388567	0.00898143	0.0236274	0.0326338	0.00288927	0.0290868	0.0435475	0.016972	0.0698664	0.0146453	0.00298737	0.0458699	0.0184653	0.00442102	0.0058282	0.0553682	0.000838304	0.0158303	0.0168655	0.00478694	0.0137083	0.0242818	0.00306752	1.025603	0.562411	0.437589	0.3964986
15588	-166.9879	-229.8448	62.8569	0.00519987	0.000336632	0.00740225	0.00951069	0.0379152	0.0146899	0.00539046	0.000504972	0.00286496	0.000501368	0.0290596	0.00827849	0.0331298	0.000825006	0.00351413	2.7515e-05	0.0473751	0.0234786	0.0188855	0.0744778	0.00459708	0.0220673	0.00266447	0.0123843	0.026236	0.0201827	0.0239575	0.0129117	0.0404151	0.0150563	0.0193306	0.00677322	0.0638714	0.0386907	0.00372442	0.0287258	0.00602309	5.26772e-05	0.0157492	0.0907154	0.00580516	0.000648052	0.0153245	0.0123288	0.00424433	0.0159589	0.0012925	0.5892919	0.4177278	0.00913537	0.101261	0.489459	2.04307	9.8755	109.465	3.395243	0.00624159	0.000404072	0.0088852	0.011416	0.0455111	0.0176329	0.00647037	0.000606137	0.00343892	0.000601811	0.0348813	0.00993699	0.0397669	0.000990285	0.00421814	3.30273e-05	0.0568662	0.0281823	0.0226689	0.0893984	0.00551805	0.0264882	0.00319826	0.0148654	0.031492	0.024226	0.0287571	0.0154984	0.0485117	0.0180726	0.0232032	0.00813015	0.0766672	0.046442	0.00447056	0.0344807	0.00722974	6.32304e-05	0.0189044	0.108889	0.00696816	0.000777882	0.0183946	0.0147987	0.00509462	0.0191561	0.00155143	1.089493	0.705354	0.294646	0.833099
15624	-176.1304	-237.9557	61.82536	0.00304365	0.0122038	0.000737541	0.00306277	0.104038	0.0228405	0.0025659	0.00249909	0.00142225	0.0198764	0.0249519	0.000701384	0.0102135	0.00137163	0.00251352	0.00234379	0.0308708	0.0234525	0.0113698	0.0502574	0.019458	0.0140575	0.0140208	0.00187747	0.0710881	0.0310112	0.0140803	0.0339709	0.0365199	0.0171993	0.00439736	0.0115323	0.0642729	0.0108154	0.0173243	0.04423	0.0503111	0.0144937	0.00421377	0.0602691	0.00213682	0.00328663	0.0200759	0.00482095	0.0234831	0.0210305	0.00490414	0.7505436	0.6006962	0.00380605	0.066068	0.428409	2.33422	15.1359	262.74	4.028335	0.00322005	0.0129111	0.000780287	0.00324028	0.110068	0.0241643	0.00271462	0.00264393	0.00150468	0.0210284	0.0263981	0.000742035	0.0108055	0.00145113	0.0026592	0.00247963	0.0326599	0.0248118	0.0120288	0.0531701	0.0205857	0.0148722	0.0148334	0.00198629	0.0752082	0.0328085	0.0148963	0.0359397	0.0386365	0.0181961	0.00465222	0.0122006	0.067998	0.0114422	0.0183283	0.0467935	0.053227	0.0153337	0.00445799	0.0637621	0.00226066	0.00347712	0.0212395	0.00510036	0.0248441	0.0222494	0.00518837	1.052511	0.624728	0.375272	0.9452176
15660	-188.304	-250.2782	61.9742	0.00980172	0.0145857	0.0142292	0.00701974	0.0291451	0.0255293	0.0116204	0.0370154	0.000531945	0.0106822	0.0292107	1.41916e-05	0.0469558	0.0109224	0.0528511	0.000442237	0.0053325	0.00541956	0.00362221	0.0238699	0.0097289	0.0121545	0.00695196	0.00124326	0.0287239	0.0045851	0.00740152	0.0161833	0.0177462	0.00108402	0.00534551	0.00598936	0.00502557	0.00279849	0.00612305	0.00362462	0.0150625	0.00628342	0.000666605	0.00545002	0.0106338	0.00260515	0.0463332	0.00336278	0.0143239	0.0132367	0.0038139	1.067407	1.144558	0.00787609	0.0941945	0.478536	2.08971	10.6163	126.967	3.502491	0.0164657	0.0245022	0.0239034	0.0117923	0.0489601	0.042886	0.0195209	0.0621813	0.000893601	0.0179447	0.0490703	2.38402e-05	0.0788798	0.0183482	0.0887832	0.000742903	0.00895794	0.00910418	0.00608486	0.0400984	0.0163433	0.0204181	0.0116784	0.00208852	0.0482526	0.0077024	0.0124336	0.0271859	0.0298115	0.00182102	0.0089798	0.0100614	0.00844234	0.00470111	0.010286	0.00608891	0.0253031	0.0105554	0.00111981	0.00915535	0.0178634	0.00437633	0.0778339	0.00564904	0.0240623	0.022236	0.00640687	0.9866979	0.466296	0.533704	0.5952824
15696	-187.8485	-250.2184	62.36982	0.0268596	0.0683767	0.07363	0.0380781	0.00375561	0.025909	0.00720764	0.0488397	0.000658491	0.0695001	0.0454265	0.000406862	0.0071754	0.00867822	0.00809443	0.00724433	0.000667891	0.00371611	0.00898571	0.0460859	0.0149873	0.0185915	0.0039132	0.0176735	0.0359234	0.0291143	0.00141434	0.02325	0.0161094	0.00294942	0.0203572	0.0198244	0.000681147	0.0427618	0.0115814	0.0133698	0.00458159	0.00164872	0.00223767	0.00126848	0.00907286	0.00918167	0.00180244	0.00688738	0.0101928	0.0544654	0.0180293	1.172728	1.417585	0.0241705	0.162751	0.567558	1.76194	6.14435	41.3728	2.691713	0.0301398	0.0767272	0.082622	0.0427283	0.00421426	0.0290732	0.00808787	0.0548042	0.000738909	0.0779878	0.0509742	0.000456549	0.0080517	0.00973804	0.00908296	0.00812904	0.000749457	0.00416994	0.0100831	0.0517141	0.0168176	0.020862	0.00439109	0.0198319	0.0403105	0.0326699	0.00158706	0.0260894	0.0180767	0.00330962	0.0228433	0.0222455	0.000764332	0.047984	0.0129958	0.0150026	0.00514111	0.00185007	0.00251094	0.00142339	0.0101809	0.010303	0.00202256	0.0077285	0.0114375	0.0611169	0.0202311	0.9666079	0.413636	0.586364	0.8911664
15732	-180.7489	-243.3337	62.5848	0.00280775	0.00999457	0.0117567	0.0694833	0.055146	0.0495833	0.00276231	0.00026829	0.0547926	0.0400104	0.013871	0.0139291	0.0236508	0.0129833	0.0121575	0.00549955	0.0287731	0.00806836	0.0922823	0.0353182	0.010109	0.0156069	0.071344	0.0130381	0.0365562	0.0160351	0.0174885	0.0199594	0.0122316	0.0139794	0.108242	0.00626183	0.00796557	0.00602885	0.047767	0.00711707	0.0250798	0.00775248	0.00932124	0.0221451	0.0214487	0.0209779	0.00019434	0.0720416	0.00964028	0.00918799	0.0344523	1.014155	1.028717	0.0310902	0.184013	0.589721	1.69572	5.4344	32.1645	2.509672	0.00236919	0.00843345	0.00992036	0.0586302	0.0465324	0.0418386	0.00233085	0.000226384	0.0462342	0.0337609	0.0117044	0.0117534	0.0199566	0.0109553	0.0102585	0.00464053	0.0242788	0.00680811	0.0778681	0.0298016	0.00853002	0.0131691	0.0602003	0.0110016	0.0308462	0.0135305	0.0147568	0.0168418	0.010321	0.0117959	0.0913347	0.00528375	0.00672137	0.00508717	0.040306	0.00600541	0.0211624	0.00654157	0.00786529	0.0186861	0.0180985	0.0177012	0.000163985	0.060789	0.0081345	0.00775286	0.029071	0.997177	0.492922	0.507078	1.18511
15768	-189.1954	-249.0855	59.89015	0.0100436	0.00856667	0.142735	0.0270032	0.17624	0.0423792	0.0242643	0.0509205	0.0966089	0.0133398	0.0458513	0.0245879	0.0934819	0.026887	0.0228291	0.0209955	0.00100422	0.130001	0.0215919	0.0123128	0.0607081	0.00212873	0.0752474	0.00906199	0.0399235	0.122677	0.180338	0.130547	0.0118893	0.14697	0.0102731	0.0129388	0.0113746	0.0591221	0.165381	0.0769084	0.0916356	0.0156018	0.0788689	0.0617826	0.0879267	0.0569921	0.000352724	0.0451849	0.0100946	0.124576	0.215973	0.9633696	0.929328	0.0214851	0.153666	0.557478	1.79379	6.5076	46.5439	2.776871	0.00346794	0.00295798	0.0492849	0.00932393	0.060854	0.0146331	0.0083782	0.0175823	0.033358	0.00460609	0.015832	0.00848992	0.0322783	0.0092838	0.00788264	0.00724951	0.000346745	0.0448879	0.00745544	0.00425149	0.0209618	0.000735029	0.0259821	0.00312901	0.0137851	0.042359	0.0622689	0.0450766	0.00410525	0.0507472	0.00354721	0.00446765	0.00392754	0.0204142	0.0571041	0.0265557	0.0316408	0.00538715	0.0272326	0.0213329	0.0303602	0.0196788	0.000121792	0.0156019	0.00348556	0.0430146	0.0745731	1.00738	0.518315	0.481685	2.896122
15804	-194.051	-253.696	59.64497	0.0120546	0.00209423	0.010394	0.00977684	0.105252	0.0478518	0.046371	0.0895704	0.0123087	0.000643733	0.0691155	0.00194805	0.0775626	0.00355179	0.0428408	0.00314531	0.00980779	0.00823242	0.0158523	0.00297465	0.0786342	0.0213649	0.021317	0.00556264	0.0330684	0.0114215	0.00892558	0.0140758	0.0112819	0.00932608	0.000645166	0.0133505	0.0523242	0.0508162	0.00547418	0.00186304	0.0338133	0.00655525	0.0344065	0.057125	0.00130355	0.0408915	0.0314687	0.0226732	0.00173564	0.0184944	0.0353095	0.9127739	0.8395438	0.00041083	0.0223087	0.305319	3.27526	44.8256	2434.1	5.638008	0.0100911	0.00175312	0.00870099	0.00818436	0.0881084	0.0400576	0.038818	0.0749809	0.0103038	0.00053888	0.0578577	0.00163075	0.0649289	0.00297326	0.0358628	0.002633	0.00821026	0.0068915	0.0132702	0.00249013	0.065826	0.0178849	0.0178448	0.00465658	0.0276821	0.00956111	0.00747176	0.0117831	0.00944426	0.00780702	0.000540079	0.0111759	0.0438014	0.0425391	0.00458253	0.00155958	0.0283057	0.00548751	0.0288022	0.0478203	0.00109122	0.034231	0.026343	0.0189801	0.00145293	0.0154819	0.0295582	1.017755	0.543613	0.456387	1.194576
15840	-182.1274	-244.1361	62.0087	0.0024311	0.00696956	0.0150457	0.000989201	0.0216663	0.0333995	0.00793424	0.00902728	0.0251695	0.0140946	0.00276102	3.87266e-05	0.0212848	0.0149786	0.00987224	0.00165573	0.00222109	0.0411075	0.00525236	0.0112706	0.00620702	0.0175397	0.0321886	0.0164935	0.0196359	0.0171103	0.0396393	0.022282	0.000923039	0.000156723	0.0249814	0.00106422	0.00731087	0.0145294	0.00745246	0.00822213	0.0148394	0.00834414	0.00263225	0.0235667	0.0151679	0.0114155	0.0511938	0.00861727	0.00952756	0.00878174	0.00195674	0.9817392	0.9641334	0.00664768	0.0867183	0.466348	2.14432	11.5316	150.428	3.625097	0.00380484	0.0109078	0.0235475	0.00154817	0.0339092	0.0522726	0.0124176	0.0141283	0.039392	0.022059	0.00432119	6.06098e-05	0.0333121	0.0234426	0.0154507	0.00259133	0.00347616	0.0643361	0.00822031	0.0176393	0.00971442	0.0274509	0.0503775	0.0258135	0.0307316	0.0267788	0.0620383	0.0348729	0.00144462	0.000245283	0.0390977	0.00166557	0.011442	0.0227394	0.0116636	0.0128682	0.0232247	0.0130592	0.00411965	0.0368836	0.0237388	0.0178661	0.0801218	0.0134866	0.0149113	0.013744	0.00306243	1.003666	0.50913	0.49087	0.6389494
15876	-180.0893	-241.6889	61.59962	0.00533773	0.0283567	0.0111848	0.0026721	0.0439549	0.0542198	0.020329	0.0466804	0.0121839	0.0117485	0.0207266	0.0019621	0.0738663	0.0443595	0.00991962	0.000590513	0.00646599	0.0265752	0.00110274	0.00844284	0.02666	0.051275	0.0399684	0.0281045	0.0158399	0.0467797	0.038837	0.0144343	0.00155396	0.00455828	0.0084351	0.00199961	0.0128708	0.0521964	0.0639215	0.00589295	0.0312808	0.00186222	0.0115751	0.00721157	0.0221005	0.0267886	0.110152	0.0114573	0.00983805	0.00439776	0.0330497	1.075498	1.163326	0.00847179	0.0976041	0.483874	2.06665	10.2455	118.039	3.449772	0.0047927	0.0254612	0.0100428	0.00239925	0.0394667	0.0486835	0.0182532	0.041914	0.0109398	0.0105488	0.0186103	0.00176175	0.0663239	0.03983	0.00890674	0.000530217	0.00580575	0.0238616	0.000990137	0.00758075	0.0239378	0.0460393	0.0358873	0.0252347	0.0142225	0.0420031	0.0348714	0.0129604	0.00139529	0.00409284	0.0075738	0.00179543	0.0115566	0.0468667	0.0573946	0.00529123	0.0280868	0.00167207	0.0103932	0.00647521	0.0198438	0.0240533	0.0989049	0.0102874	0.0088335	0.00394871	0.029675	0.9851251	0.462251	0.537749	1.113721
15912	-179.5876	-242.232	62.6444	0.0121583	0.00944321	0.0159988	0.0191185	0.0245487	0.00158843	0.00236582	0.0161491	0.00512901	0.00137955	0.0006887	0.00200397	0.0216332	0.00562366	0.000705532	0.000737557	0.00734415	0.00527207	0.000393435	0.00601479	0.0155276	0.00600237	0.00222187	5.6236e-05	0.00521419	0.011437	0.00795573	0.00466447	0.0013343	0.00765895	0.0122532	0.0021025	0.00317546	0.000545371	0.0356219	0.00190849	0.0172831	0.00151023	0.0284686	0.00130911	0.0030309	0.00663532	0.00125477	0.00736897	4.42585e-05	0.0119583	0.00763	1.044465	1.093068	0.0194415	0.146356	0.549064	1.82128	6.83268	51.4364	2.849141	0.033543	0.0260524	0.0441383	0.0527451	0.0677263	0.00438223	0.00652693	0.0445529	0.0141502	0.00380598	0.00190002	0.00552865	0.0596829	0.0155148	0.00194646	0.00203481	0.0202614	0.0145448	0.00108543	0.0165939	0.0428383	0.0165596	0.00612981	0.000155147	0.0143852	0.031553	0.0219487	0.0128686	0.00368113	0.0211299	0.0338047	0.00580049	0.00876062	0.0015046	0.0982755	0.00526524	0.0476816	0.00416651	0.0785406	0.00361163	0.0083618	0.0183059	0.00346171	0.0203299	0.000122103	0.0329911	0.02105	0.9911854	0.477768	0.522232	0.3624697
15948	-185.5066	-247.6055	62.09889	0.0122018	0.0133476	0.00995747	0.0416095	0.0140561	0.0485307	0.0035984	0.0264776	0.0242186	0.003439	0.0435006	0.00402636	0.0444658	0.0118854	0.0122195	0.0424331	0.0142362	0.00790446	8.57512e-05	0.0127533	0.00217332	0.0287738	0.0144275	0.000327708	0.0696387	0.0213908	0.0606911	0.00123302	0.0050249	0.00193041	0.0139268	0.014441	0.00783782	0.00296158	0.0415343	0.0127673	0.00196977	0.0407331	0.011399	0.00421314	0.020368	0.00451133	0.0102565	0.0347404	0.0515473	0.0107202	0.0405068	1.131965	1.304054	0.0152274	0.129916	0.529028	1.89026	7.6973	65.6712	3.025798	0.0132486	0.0144926	0.0108117	0.0451789	0.0152619	0.0526939	0.00390709	0.028749	0.0262962	0.00373401	0.0472323	0.00437176	0.0482803	0.012905	0.0132677	0.0460732	0.0154575	0.00858254	9.31073e-05	0.0138473	0.00235976	0.0312422	0.0156652	0.00035582	0.0756126	0.0232258	0.0658975	0.00133879	0.00545596	0.00209601	0.0151215	0.0156799	0.00851019	0.00321564	0.0450973	0.0138626	0.00213875	0.0442274	0.0123769	0.00457456	0.0221153	0.00489833	0.0111364	0.0377206	0.0559693	0.0116398	0.0439816	0.9742857	0.434018	0.565982	0.9209932
