Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
360	-184.438	-246.7532	62.31521	0.00884735	0.00988063	0.00785472	0.00288266	0.00466502	0.0135729	0.0075001	0.0431164	0.0415197	0.033812	0.0826182	0.0525333	0.0321774	0.0290842	0.0139042	0.00466272	0.00660052	0.0389186	0.0645111	0.0616465	0.0295088	0.0308261	0.000889954	0.0123526	0.0748137	0.000652014	0.00444023	0.0629339	0.0291491	0.00292064	0.0531911	0.027953	0.00376562	0.0114482	0.00188744	0.0638979	0.0492738	0.117579	0.0143639	0.00629605	0.165256	0.0496152	0.00800056	0.013736	0.0302017	0.0271232	0.064898	1.100975	1.224632	0.0488703	0.229427	0.631732	1.58295	4.35869	20.4623	2.182645	0.00583105	0.00651205	0.00517683	0.00189988	0.00307459	0.00894553	0.00494311	0.0284168	0.0273645	0.0222846	0.0544514	0.0346233	0.0212072	0.0191686	0.00916388	0.00307307	0.00435022	0.0256502	0.0425175	0.0406296	0.0194485	0.0203167	0.000586545	0.00814129	0.0493077	0.000429725	0.00292644	0.041478	0.0192114	0.00192492	0.0350568	0.0184231	0.00248182	0.00754521	0.00124396	0.0421134	0.032475	0.0774934	0.00946684	0.00414956	0.108916	0.0327	0.00527295	0.009053	0.0199052	0.0178762	0.0427725	0.9802048	0.449513	0.550487	1.517282
396	-178.932	-237.5257	58.59368	0.0700159	0.0146565	0.0191387	0.000745384	0.179025	0.173383	0.0626262	0.315192	0.0114637	0.0109236	0.0814544	0.191929	0.240721	0.0887477	0.0414841	0.0379758	0.00945391	0.101921	0.0142106	0.315877	0.0061384	0.210598	0.0237152	0.0607892	0.0298013	0.0171531	0.0127925	0.0139888	0.107962	0.0698906	0.0427415	0.0244098	0.0262028	0.00488819	0.0201375	0.0754302	0.0435257	0.22442	0.113347	0.0615104	0.26558	0.0220531	0.0261907	0.0922047	0.224581	0.0111574	0.040431	0.8108557	0.6818817	0.0226799	0.157776	0.562087	1.77908	6.33808	44.0919	2.737738	0.0181737	0.00380433	0.00496777	0.000193476	0.0464688	0.0450043	0.0162556	0.0818131	0.00297559	0.0028354	0.0211428	0.0498182	0.062483	0.0230359	0.0107679	0.00985722	0.00245391	0.0264552	0.00368859	0.0819909	0.00159332	0.0546642	0.00615566	0.0157788	0.0077354	0.00445235	0.0033205	0.00363101	0.0280233	0.0181412	0.0110942	0.00633595	0.00680137	0.00126881	0.00522701	0.0195791	0.0112978	0.0582518	0.0294211	0.015966	0.0689356	0.00572423	0.00679823	0.0239332	0.0582935	0.00289609	0.0104945	1.039316	0.594572	0.405428	3.852584
432	-172.0128	-234.4475	62.43472	0.0179953	0.00863868	0.0062066	0.00413521	0.0767265	0.0328747	0.00942682	0.0082983	0.00914423	0.00306798	0.0284071	0.0436706	0.0569735	0.00428441	0.00123602	0.000674923	0.00219167	0.0189038	0.000259916	0.0564098	0.00245537	0.0125126	0.00203811	0.00269528	0.0152266	0.000605287	0.00493369	0.00730637	0.0176049	0.032776	0.00538064	0.0195926	0.00381444	0.0110994	0.000768438	0.0636662	0.0136023	0.0070394	0.0116412	0.0105498	0.0361394	0.0127227	0.0291291	0.0297612	0.0459929	0.000411421	0.00919947	1.149215	1.350771	0.0221514	0.155973	0.560075	1.78548	6.41138	45.1438	2.754786	0.0225451	0.0108228	0.00777583	0.00518073	0.0961256	0.0411865	0.0118102	0.0103964	0.0114562	0.00384367	0.0355893	0.0547119	0.0713783	0.00536766	0.00154852	0.000845567	0.0027458	0.0236833	0.000325631	0.0706721	0.00307617	0.0156762	0.00255342	0.00337674	0.0190764	0.000758325	0.0061811	0.00915367	0.022056	0.0410629	0.00674104	0.0245463	0.00477886	0.0139056	0.000962725	0.0797631	0.0170414	0.0088192	0.0145845	0.0132171	0.0452767	0.0159394	0.0364939	0.0372858	0.0576215	0.000515442	0.0115254	0.9710217	0.425392	0.574608	0.7981906
468	-172.8869	-235.3919	62.50492	0.0295962	0.0193534	0.00401685	0.016548	0.0104041	0.0400554	0.0129802	0.00830866	0.00574844	0.0317801	0.00968585	0.0298468	0.0794523	0.00833858	0.00116244	5.1423e-06	0.0216603	0.0126535	0.0138157	0.0233329	0.0196635	0.019257	0.000128391	0.018422	0.0492236	0.00807282	0.000682043	0.0443049	0.0583233	0.00128142	0.0110331	0.0507436	0.0304688	0.00157329	0.000773527	0.00679264	0.0413932	0.0135342	0.0381985	0.012219	0.0110626	0.0281271	0.031927	0.00449839	0.0165199	0.00149058	0.0108589	1.006112	1.0123	0.0183121	0.142146	0.544087	1.83794	7.03504	54.6086	2.892414	0.0325477	0.0212835	0.00441744	0.0181982	0.0114417	0.0440499	0.0142746	0.00913724	0.00632171	0.0349493	0.0106518	0.0328233	0.0873757	0.00917014	0.00127836	5.65512e-06	0.0238204	0.0139154	0.0151935	0.0256598	0.0216244	0.0211774	0.000141195	0.0202591	0.0541324	0.00887788	0.000750059	0.0487232	0.0641396	0.00140921	0.0121334	0.055804	0.0335073	0.00173019	0.000850666	0.00747004	0.0455211	0.0148839	0.0420078	0.0134375	0.0121659	0.030932	0.035111	0.00494699	0.0181673	0.00163922	0.0119418	0.998779	0.496944	0.503056	0.9093183
504	-183.393	-245.0406	61.64764	0.00467205	0.00479423	0.00413442	0.00997666	0.0421517	0.0251488	0.00833688	0.0273184	0.0103748	0.00235172	0.00287208	0.0184346	0.0206229	0.00359876	0.00107904	3.95528e-05	0.0160725	0.000337995	0.00304572	0.0383017	0.00896442	0.00848501	0.00164054	0.00890411	0.00484159	0.002313	0.0232645	0.00249691	0.00538289	0.00655404	0.00085317	0.002776	0.0126005	0.0106932	0.00760642	0.00310292	0.00883578	0.0103921	0.00858571	0.00348834	0.0116795	0.00592898	0.000802686	0.013531	0.0147067	0.0280285	0.00151516	1.437726	2.556985	0.0173755	0.138552	0.539758	1.85268	7.2175	57.5522	2.930376	0.0101206	0.0103852	0.00895597	0.0216114	0.091309	0.0544772	0.0180593	0.0591771	0.0224738	0.00509429	0.00622149	0.039933	0.0446732	0.00779563	0.00233741	8.56793e-05	0.0348163	0.000732165	0.00659763	0.0829691	0.0194187	0.0183802	0.00355373	0.0192881	0.0104879	0.00501042	0.0503955	0.00540879	0.0116604	0.0141974	0.00184813	0.00601337	0.0272952	0.0231637	0.016477	0.00672155	0.0191401	0.0225114	0.0185984	0.00755643	0.0253001	0.0128433	0.00173878	0.0293107	0.0318576	0.0607153	0.00328213	0.919502	0.281137	0.718863	0.4616381
540	-177.9017	-237.1684	59.26672	0.012068	0.0221731	0.0498575	0.0623969	0.0554316	0.207833	0.000547393	0.0909061	0.0606796	0.0478807	0.0143742	0.106389	0.0756589	0.0206134	0.015441	0.036972	0.0384659	0.0251533	0.021457	0.0432752	0.0291245	0.022925	0.00248178	0.00474549	0.146821	0.0213217	0.143758	0.0248803	0.0919568	0.0444177	0.00852003	0.0113071	0.0920582	0.00090755	0.00652086	0.0309614	0.012536	0.0177374	0.0135213	0.154164	0.0118998	0.12814	0.00142768	0.0381163	0.0762298	0.303507	0.0325947	1.201956	1.506127	0.00713396	0.0897561	0.471384	2.12141	11.1413	140.175	3.574049	0.00486581	0.00894021	0.0201026	0.0251585	0.0223501	0.0837984	0.000220709	0.0366534	0.0244661	0.0193055	0.00579569	0.0428961	0.0305057	0.00831135	0.00622583	0.0149071	0.0155095	0.0101418	0.00865148	0.0174486	0.011743	0.00924338	0.00100065	0.00191339	0.0591984	0.00859691	0.0579631	0.0100318	0.037077	0.0179092	0.00343528	0.00455901	0.0371179	0.000365925	0.00262922	0.0124837	0.00505454	0.00715175	0.00545181	0.0621592	0.00479802	0.0516662	0.000575639	0.0153685	0.0307359	0.122374	0.0131422	0.9611769	0.399022	0.600978	2.480155
576	-175.0541	-236.501	61.44693	0.0267758	0.045611	0.027692	0.0306662	0.029291	0.120232	0.0295908	0.0316079	0.04317	0.0530704	0.00970329	0.0650095	0.0433061	0.0183794	0.0119626	0.0808391	0.0380742	0.008439	0.0273581	0.11151	0.0164938	0.0148577	0.000111292	0.0637181	0.0257487	0.00373472	0.031292	0.0440286	0.00311479	0.0391136	0.00802589	0.111894	0.085088	0.0891224	0.00288094	0.161918	0.0363523	0.0171418	0.0019836	0.0692868	0.00536032	0.0674001	0.016902	0.0304194	0.0564346	0.0549535	0.000751266	0.6092435	0.4380662	0.00855087	0.0980474	0.484559	2.06373	10.1991	116.947	3.443053	0.0140157	0.0238749	0.0144953	0.0160521	0.0153323	0.0629347	0.0154892	0.016545	0.0225972	0.0277795	0.00507915	0.034029	0.0226684	0.0096206	0.00626179	0.0423149	0.0199298	0.00441736	0.0143205	0.0583696	0.00863363	0.00777718	5.82551e-05	0.033353	0.013478	0.00195492	0.0163797	0.0230466	0.00163042	0.0204739	0.00420112	0.0585703	0.044539	0.0466508	0.00150802	0.0847555	0.0190285	0.00897281	0.00103831	0.0362679	0.00280584	0.0352803	0.0088473	0.0159229	0.0295405	0.0287652	0.000393247	1.084777	0.695378	0.304622	1.910417
612	-175.1417	-237.4528	62.31118	0.015463	0.0068282	0.00174846	0.0741075	0.0639041	0.0113547	0.00528092	0.0124272	0.0064609	0.0427413	0.0186914	0.0165941	0.0168393	0.00285636	0.00382687	0.00863735	0.0175918	0.00762288	0.0270961	0.00938512	0.00151151	0.0085745	2.84803e-05	0.00727996	0.0154159	0.021326	0.0131954	0.00353924	4.10201e-05	0.0592966	0.00369995	0.0155244	0.00874411	0.0450314	0.0211874	0.0222751	0.013075	0.00810794	0.00994155	0.00441099	0.0246384	0.0140128	0.032577	0.00373789	0.00326713	0.0167906	0.00068316	0.7178753	0.5599107	0.00548516	0.0789581	0.452906	2.20796	12.6649	182.31	3.764086	0.0206899	0.00913629	0.00233948	0.0991576	0.0855052	0.0151928	0.00706599	0.0166279	0.00864484	0.0571889	0.0250095	0.0222033	0.0225314	0.00382187	0.00512043	0.011557	0.0235383	0.0101996	0.0362552	0.0125575	0.00202243	0.0114729	3.81073e-05	0.00974075	0.0206268	0.0285347	0.0176558	0.00473558	5.48859e-05	0.0793403	0.00495062	0.0207721	0.0116998	0.060253	0.0283493	0.0298046	0.0174946	0.0108486	0.013302	0.005902	0.0329668	0.0187494	0.0435888	0.00500139	0.0043715	0.0224663	0.000914083	1.059799	0.641062	0.358938	0.7473713
648	-166.9834	-229.3801	62.39672	0.0204869	0.00462626	0.0031085	0.0201502	0.0446876	0.0339374	0.0232129	0.0180256	0.00251996	0.0178817	0.00404647	0.0221262	0.04016	0.00137238	0.00152308	0.0138096	0.0027151	0.00715674	0.00562632	0.08259	0.0158079	0.0158252	0.0132625	0.000137746	0.0387505	0.0325092	0.0507682	0.00504542	0.00616894	0.0361774	0.00997153	0.0237272	0.0127646	0.00681586	0.0163583	0.0321624	0.0069185	0.00981769	0.00400927	0.00316235	0.0357019	0.0204792	0.0262264	0.023149	0.0705293	0.0219291	0.00594077	1.112738	1.254125	0.0215142	0.153768	0.557593	1.79342	6.5033	46.4809	2.775892	0.0224176	0.00506223	0.00340144	0.0220491	0.0488988	0.0371355	0.0254004	0.0197243	0.00275743	0.0195668	0.00442779	0.0242113	0.0439445	0.00150171	0.00166661	0.015111	0.00297096	0.00783116	0.00615652	0.090373	0.0172975	0.0173165	0.0145123	0.000150726	0.0424022	0.0355727	0.0555524	0.00552088	0.00675028	0.0395866	0.0109112	0.0259632	0.0139675	0.00745816	0.0178999	0.0351933	0.00757047	0.0107429	0.00438709	0.00346036	0.0390663	0.022409	0.0286978	0.0253304	0.0771757	0.0239956	0.00650061	0.9779497	0.443631	0.556369	0.9138794
684	-177.6113	-240.01	62.39873	0.0150776	0.0116415	0.0482187	0.0139043	0.0754702	0.0197174	0.0233121	0.0310179	0.0121794	0.000831506	0.0447239	0.00231501	0.19683	0.00889318	0.0067273	0.00173823	0.0794952	0.0169471	0.00640476	0.061163	0.0561501	0.0180317	0.00727676	0.0175709	0.00254813	0.0445828	0.0999175	0.0166163	0.00129111	0.00304356	0.0107038	0.0450486	0.052958	0.0398082	0.0561608	0.0536715	0.0229696	0.00267751	0.0205447	0.002307	0.116624	0.0412553	0.0307492	0.0406526	0.0508686	0.0766012	0.00071496	0.9672786	0.9366307	0.0446146	0.219455	0.623035	1.60505	4.55673	22.4142	2.248523	0.00937688	0.00723993	0.0299877	0.00864721	0.0469356	0.0122624	0.014498	0.0192903	0.00757448	0.000517121	0.0278142	0.00143972	0.12241	0.00553075	0.00418377	0.00108102	0.0494387	0.0105396	0.00398317	0.0380378	0.0349202	0.0112141	0.00452548	0.0109275	0.00158471	0.0277264	0.0621396	0.0103338	0.000802955	0.00189282	0.0066568	0.0280161	0.0329351	0.0247571	0.0349269	0.0333788	0.014285	0.00166516	0.0127769	0.00143474	0.0725295	0.025657	0.0191232	0.0252822	0.0316357	0.047639	0.00044464	1.006587	0.516361	0.483639	1.607953
720	-182.9142	-244.0872	61.17303	0.0185044	0.0189738	0.0768454	0.00514407	0.0504204	0.0687834	0.00582158	0.0822513	0.047701	0.0326049	0.0770772	0.00362344	0.101528	0.0116832	0.0103219	0.00899409	0.0879695	0.0284579	0.00162753	0.0758456	0.00125987	0.0196585	0.00128964	0.00289231	0.00849205	0.0463639	0.00724339	0.00381204	0.0662602	0.011862	0.0252315	0.0138039	0.0342652	0.0576635	0.0245341	0.0584221	0.00621705	0.0324758	0.0287491	0.0066898	0.0218287	0.00633294	0.0236128	0.0149363	0.0135822	0.0246066	0.0396983	1.472688	2.792822	0.031196	0.184318	0.590025	1.69484	5.4254	32.0554	2.507217	0.0130684	0.0133999	0.0542708	0.00363291	0.0356086	0.0485772	0.0041114	0.0580886	0.033688	0.0230267	0.0544345	0.002559	0.0717023	0.00825109	0.00728966	0.00635193	0.062127	0.0200979	0.00114942	0.0535647	0.000889759	0.0138835	0.000910788	0.00204265	0.00599737	0.0327437	0.00511552	0.00269219	0.0467952	0.00837733	0.0178193	0.0097488	0.0241992	0.0407239	0.0173268	0.0412596	0.00439069	0.0229355	0.0203036	0.00472456	0.0154162	0.00447253	0.0166762	0.0105485	0.00959222	0.017378	0.0280363	0.9136278	0.263656	0.736344	1.415962
756	-187.9242	-248.5478	60.62361	0.046539	0.0220622	0.000298549	0.00547549	0.03489	0.0820912	0.00641712	0.000175693	0.0427204	0.00415308	0.0209283	0.00636784	0.0805257	0.0194372	0.161745	0.00796152	0.00080036	0.0481047	0.0470393	0.032613	0.0153351	0.00399128	0.000265354	0.012141	0.0244664	0.0665948	0.0129801	0.0194125	0.0543744	0.0127624	0.00593173	0.00318324	0.00915296	0.0216207	0.0242076	0.0195891	0.00636162	0.0457891	0.0265955	0.110497	0.0348352	0.0572762	0.008232	0.113158	0.003002	0.0110705	0.0220503	1.163772	1.391692	0.00472253	0.0733989	0.442707	2.25883	13.6242	211.751	3.87233	0.0328846	0.0155892	0.000210956	0.003869	0.0246534	0.0580059	0.00453436	0.000124145	0.0301864	0.00293458	0.014788	0.00449954	0.0568997	0.0137344	0.114289	0.00562564	0.000565537	0.0339909	0.0332381	0.0230444	0.0108358	0.00282025	0.0001875	0.00857885	0.017288	0.0470561	0.00917175	0.013717	0.0384211	0.00901798	0.00419138	0.00224929	0.00646751	0.0152773	0.0171052	0.0138417	0.00449514	0.0323548	0.0187925	0.0780774	0.0246147	0.0404716	0.00581676	0.0799577	0.00212123	0.00782248	0.0155808	0.9682844	0.418114	0.581886	1.415221
792	-198.6368	-258.8248	60.18808	0.070126	0.0300052	0.00740818	0.0207011	0.0354023	0.0521837	0.0491871	0.0203025	0.190488	0.0416685	0.0944609	0.0446107	0.135826	0.0123869	0.00468292	0.0967993	0.0435552	0.0176425	0.0562496	0.0658532	0.145902	0.0774045	0.0573678	0.0396278	0.0788354	0.1747	0.100429	0.104831	0.131863	0.0728145	0.0409659	0.105866	0.0221221	0.0270489	0.0313602	0.029004	0.0239153	0.000173399	0.0127265	0.150747	0.0542094	0.169342	0.0197174	0.0314426	0.00322292	0.0731783	0.00120407	0.8543961	0.7458041	0.0228364	0.158306	0.562676	1.77722	6.31686	43.7898	2.732767	0.0244379	0.0104564	0.00258164	0.00721403	0.0123372	0.0181852	0.017141	0.00707511	0.0663823	0.0145209	0.0329182	0.0155462	0.0473334	0.00431664	0.00163193	0.0337331	0.0151784	0.00614814	0.0196022	0.0229489	0.0508446	0.0269743	0.0199919	0.0138097	0.027473	0.0608804	0.0349979	0.0365322	0.0459523	0.0253748	0.014276	0.0368928	0.00770921	0.00942615	0.0109286	0.0101075	0.00833412	6.04269e-05	0.004435	0.0525331	0.0188912	0.0590134	0.00687123	0.0109573	0.00112314	0.0255016	0.000419601	1.029994	0.572802	0.427198	2.869561
828	-186.1341	-247.3457	61.21161	0.0357251	0.0616619	0.0181776	0.0409139	0.096102	0.188392	0.00267624	0.0454678	0.0890919	0.0017347	0.0837835	0.0082632	0.0528262	0.00105679	0.000841561	0.0305944	0.0156186	0.0138562	0.00352027	0.0337355	0.0456988	0.04219	0.0047375	0.0669585	0.109598	0.0485384	0.00650201	0.116178	0.0328312	0.0146396	0.0166166	0.0672378	0.013962	0.0443763	0.0578241	0.046223	0.0125862	0.00159379	0.0218422	0.0231157	0.0148568	0.0108803	0.024628	0.0632935	0.000254151	0.0483498	0.0269973	1.158364	1.376324	0.0220589	0.155654	0.559718	1.78661	6.42449	45.3332	2.757814	0.0197753	0.0341324	0.0100621	0.0226475	0.0531965	0.104283	0.00148141	0.0251683	0.0493161	0.00096023	0.0463777	0.00457402	0.0292415	0.00058498	0.000465839	0.0169353	0.00864557	0.00767001	0.00194862	0.018674	0.0252962	0.0233539	0.0026224	0.0370643	0.0606668	0.026868	0.00359913	0.0643095	0.0181735	0.00810365	0.00919796	0.0372189	0.00772853	0.0245641	0.032008	0.0255863	0.00696701	0.000882228	0.0120906	0.0127955	0.00822386	0.00602269	0.0136326	0.0350356	0.000140683	0.0267636	0.0149441	0.9692996	0.420818	0.579182	1.806549
864	-174.9172	-237.2537	62.33652	0.0159625	0.00210594	0.0012641	0.00405357	0.00936573	0.0150433	0.000480106	0.0360348	0.0380142	0.0205412	0.0289393	0.00201344	0.0142182	0.000347412	0.000239289	0.00318548	0.00346628	0.0227459	0.00143268	0.00568676	0.00890247	0.0211341	0.013037	0.00422707	0.0132199	0.0217305	0.00162288	0.021201	0.0229624	0.0111091	0.00936143	0.018159	0.000241281	0.00805686	0.0133473	0.00899492	0.00690322	0.000694809	0.0156658	0.00597529	0.0472913	0.0153939	0.00332065	0.00722371	0.00040486	0.00674358	0.0266404	1.20364	1.511428	0.0193427	0.145992	0.548638	1.82269	6.84968	51.6992	2.852827	0.0285705	0.00376931	0.00226256	0.00725529	0.0167633	0.0269252	0.000859319	0.0644971	0.0680399	0.0367658	0.0517971	0.00360376	0.0254484	0.000621817	0.000428292	0.00570154	0.00620414	0.0407119	0.00256428	0.0101785	0.0159341	0.037827	0.0233344	0.00756583	0.0236617	0.0388944	0.00290472	0.0379466	0.0410994	0.0198836	0.0167556	0.032502	0.000431858	0.0144206	0.0238897	0.0160996	0.0123558	0.00124361	0.0280396	0.0106949	0.0846444	0.0275529	0.00594348	0.0129294	0.000724639	0.01207	0.0476824	0.9608658	0.39818	0.60182	0.558705
900	-182.3618	-243.5783	61.21655	0.00288988	0.0280838	0.0260149	0.024037	0.125045	0.0285359	0.0841027	0.0228398	0.0614246	0.0602322	0.126023	0.0590749	0.199562	0.000804431	0.00612911	0.0475599	0.0204251	0.051793	0.0923817	0.0767202	0.021734	0.0504399	0.00450953	0.0184195	0.0160277	0.0145139	0.00154901	0.00467688	0.0557085	0.0488232	0.0598255	0.0281273	0.0798072	0.0659028	0.0233383	0.0341476	0.058391	0.00264417	0.0111874	0.115151	0.0665504	0.0216201	0.0127485	0.247667	0.0370518	0.0234015	0.0471328	0.8365789	0.719068	0.0262266	0.169362	0.574652	1.74018	5.9045	38.1292	2.63268	0.00124845	0.0121324	0.0112386	0.0103841	0.0540204	0.0123277	0.036333	0.00986694	0.0265359	0.0260208	0.0544429	0.0255208	0.0862122	0.00034752	0.00264782	0.0205462	0.0088238	0.0223749	0.0399096	0.0331437	0.00938924	0.0217904	0.00194815	0.00795737	0.00692406	0.0062701	0.000669182	0.00202045	0.0240665	0.021092	0.025845	0.0121512	0.0344773	0.0284705	0.0100823	0.014752	0.0252253	0.0011423	0.00483303	0.0497463	0.0287502	0.00934006	0.00550744	0.106994	0.0160066	0.0101096	0.0203617	1.033789	0.581711	0.418289	2.314776
936	-190.7782	-253.9202	63.14206	0.015797	0.025858	0.0403185	0.0148572	0.0138572	0.0585675	0.0279172	0.0288319	0.0106435	0.0540043	0.0074146	0.0103534	0.0568684	0.000417893	0.0292755	0.0172829	0.0255931	0.0158912	0.0114497	0.00186261	0.0264644	0.0600709	0.0287371	0.0258955	0.0232432	0.0387782	0.00891099	0.00724776	0.021514	0.00260565	0.0068713	0.00749121	0.0449866	0.0114567	0.0214507	0.0247337	0.00762779	0.00458174	0.00469292	0.0544855	0.00399701	0.0221896	0.00171127	0.14987	0.0264243	0.0285864	0.0417642	0.7508694	0.6011136	0.0328055	0.188896	0.594559	1.68192	5.29391	30.4827	2.470842	0.013462	0.0220359	0.0343589	0.0126611	0.0118089	0.0499105	0.0237907	0.0245702	0.00907027	0.0460218	0.00631863	0.00882305	0.0484625	0.000356123	0.0249482	0.0147283	0.0218101	0.0135423	0.00975728	0.00158729	0.0225526	0.0511916	0.0244894	0.0220679	0.0198076	0.0330463	0.00759384	0.00617645	0.0183339	0.0022205	0.00585563	0.00638392	0.038337	0.00976327	0.01828	0.0210778	0.00650031	0.0039045	0.00399924	0.0464319	0.0034062	0.0189097	0.00145832	0.127718	0.0225185	0.024361	0.0355909	1.052439	0.624565	0.375435	1.173451
972	-174.2798	-237.3619	63.0821	0.0133263	0.0100051	0.0114401	0.027487	0.00945174	0.0322313	0.00380848	0.020639	0.00554778	0.00725526	0.021406	0.0102555	0.0267037	0.0012479	0.000271928	0.0134639	0.0104249	0.0372254	0.0164578	0.00573206	0.0372078	0.0206141	0.00732878	0.00797524	0.0144779	0.00224675	0.00737368	0.0132352	0.00767953	0.00573319	0.0101987	0.00439197	0.0242798	0.0322015	0.000204002	0.000602703	0.0474486	0.000384115	0.0235639	0.010612	0.00764414	0.00709469	0.00254229	0.00703046	0.0204322	0.0289261	0.0158169	1.022102	1.045203	0.0330636	0.18962	0.595268	1.67991	5.27372	30.2447	2.465175	0.0204508	0.015354	0.0175562	0.0421821	0.0145048	0.0494628	0.00584456	0.031673	0.00851373	0.0111341	0.03285	0.0157383	0.04098	0.00191505	0.000417306	0.0206619	0.0159983	0.0571268	0.0252564	0.00879653	0.0570998	0.0316348	0.0112469	0.012239	0.0222181	0.00344791	0.0113158	0.020311	0.0117851	0.00879827	0.0156512	0.00674	0.0372602	0.049417	0.000313065	0.00092492	0.0728155	0.000589471	0.0361616	0.0162855	0.0117308	0.0108876	0.00390145	0.0107891	0.0313556	0.0443905	0.024273	0.9955991	0.488949	0.511051	0.6516275
1008	-191.6316	-253.0862	61.45461	0.0126119	0.0127306	0.0130597	0.0198191	0.0369684	0.0177074	0.0153007	0.0401052	0.0193259	0.0249379	0.0213816	0.00240538	0.00680836	0.00215034	4.4748e-05	0.0119577	0.0119298	0.0112537	0.0121142	0.00278957	0.00191737	0.0516438	0.00753999	0.00541043	0.0337354	0.00273494	0.000393248	0.0393625	0.00584788	2.90096e-05	0.00614917	0.00209418	0.00745695	0.00369923	0.00177497	0.00045174	0.00135073	0.00214589	0.00212244	0.00346632	0.00222329	0.00283142	0.0030364	0.00334475	0.000393095	0.0159816	0.00284023	1.083448	1.18209	0.00393264	0.0671307	0.430547	2.32262	14.8963	254.282	4.004677	0.0249553	0.0251901	0.0258414	0.0392163	0.0731499	0.0350379	0.0302758	0.0793568	0.0382404	0.049345	0.042308	0.00475955	0.0134718	0.00425491	8.85434e-05	0.0236609	0.0236056	0.0222678	0.0239705	0.00551975	0.00379393	0.102188	0.0149195	0.0107057	0.0667526	0.00541165	0.000778125	0.0778871	0.0115713	5.74017e-05	0.0121674	0.00414379	0.0147552	0.00731971	0.00351216	0.000893863	0.0026727	0.0042461	0.0041997	0.00685886	0.00439925	0.00560256	0.00600817	0.00661831	0.000777823	0.031623	0.00562	0.9835844	0.458276	0.541724	0.5053791
1044	-186.0471	-247.9456	61.89851	0.0121967	0.0156764	0.0175137	0.0037521	0.0607899	0.0127466	0.00969354	0.0105496	0.0226897	0.00804933	0.00607519	0.00208015	0.0179172	0.00162911	2.31883e-05	0.00519915	0.00257244	0.0156632	0.0277578	0.0126911	0.00513784	0.0544481	0.00772864	0.000960888	0.0425755	0.0103453	0.00579599	0.00303294	0.00255543	0.014193	0.0105408	0.000206594	0.00138427	0.00347913	0.0153584	0.00503241	0.00639935	0.0125706	0.0042411	8.01494e-06	0.00484554	0.00522485	0.0107452	0.00640706	0.00183001	0.00667825	0.00949799	1.016052	1.032628	0.00600311	0.0825103	0.459167	2.17786	12.1197	166.58	3.698843	0.0236146	0.0303519	0.0339091	0.00726463	0.117698	0.0246792	0.0187681	0.0204255	0.0439306	0.0155847	0.0117625	0.00402749	0.0346903	0.0031542	4.4896e-05	0.0100663	0.00498063	0.0303262	0.0537432	0.0245719	0.00994762	0.10542	0.0149638	0.00186042	0.0824326	0.02003	0.0112219	0.00587223	0.0049477	0.0274797	0.0204085	0.000399997	0.00268016	0.00673611	0.0297362	0.0097435	0.0123901	0.0243386	0.0082114	1.55181e-05	0.00938169	0.0101161	0.0208043	0.012405	0.00354317	0.0129301	0.0183895	0.9967999	0.491974	0.508026	0.5164891
